path,source_commit,source_branch,claims,source_git_blob_sha,consolidated_git_blob_sha,sha256,byte_count
"results/paired_acquisition_factorization_oldstyle_residual_branch_separation_audit/oldstyle_residual_neighborhood_purity.csv","3450ede25d374495ea73fe2d41b1e365e8b5b5a7","experiment/oldstyle-residual-branch-separation-audit","2;3","5b59fb80bb2fa61b8ac90cfbd504bf6b15b435ce","5b59fb80bb2fa61b8ac90cfbd504bf6b15b435ce","eeb7cf3308092cdd2f3e209a677bfaedc65f2b19c77cbc9f48396b69a699e0ba","20026"
"results/paired_acquisition_factorization_oldstyle_residual_branch_separation_audit/oldstyle_residual_raw_metrics.csv","3450ede25d374495ea73fe2d41b1e365e8b5b5a7","experiment/oldstyle-residual-branch-separation-audit","2;3","fb6700bc3e7eb59ab0b24c1dfcfbb5e30edf2e24","fb6700bc3e7eb59ab0b24c1dfcfbb5e30edf2e24","79fc171ff540215d8c9062eae85c5d89083e5306c51e87f6b62a9fcb45881468","39829"
"results/paired_acquisition_factorization_oldstyle_residual_branch_separation_audit/oldstyle_residual_summary.csv","3450ede25d374495ea73fe2d41b1e365e8b5b5a7","experiment/oldstyle-residual-branch-separation-audit","2;3","7213f1a432125e783979a69e26c07584bf809fdb","7213f1a432125e783979a69e26c07584bf809fdb","ab8227cabfc22fb40bb1b8385ee76ee3a9d66a35fd8b37f0ade3c9d1121895c2","13046"
"results/paired_acquisition_factorization_oldstyle_residual_branch_separation_audit/run_log.txt","3450ede25d374495ea73fe2d41b1e365e8b5b5a7","experiment/oldstyle-residual-branch-separation-audit","2;3","572fbae80727fcc51753b99e80d2b6578aa91132","572fbae80727fcc51753b99e80d2b6578aa91132","e3cff688c12c830d685e60d261fcbde4b8d049b3e7ef575e2b8fdcc29ff27ef7","17651"
"results/paired_acquisition_factorization_pair_structure_boundary_crossbackbone/boundary_condition_contrasts.csv","d018c924757c90a56ab5d515c4ecc02110286df6","experiment/pair-structure-boundary-crossbackbone","1","e9ccb7d5a8ee2200685234b3000265d13154e921","e9ccb7d5a8ee2200685234b3000265d13154e921","4e1e59437eb93fd9006ab87d0026c8dc442d066f89c9cd6a8fad1b147b72d578","12591"
"results/paired_acquisition_factorization_pair_structure_boundary_crossbackbone/boundary_raw_metrics.csv","d018c924757c90a56ab5d515c4ecc02110286df6","experiment/pair-structure-boundary-crossbackbone","1","754010be974734bbb1e7ba456d80957df635a23e","754010be974734bbb1e7ba456d80957df635a23e","9db5cc6c4f834411727a542dae973fffbd2a336bbadee079621cb353faeef26a","73795"
"results/paired_acquisition_factorization_pair_structure_boundary_crossbackbone/boundary_summary.csv","d018c924757c90a56ab5d515c4ecc02110286df6","experiment/pair-structure-boundary-crossbackbone","1","9eb6c7f8a4f93ae89cd0fc3037c00c691a792150","9eb6c7f8a4f93ae89cd0fc3037c00c691a792150","e3e34b794ebc2d1b267d84719d3ed6674908e99f9d8a11ff0eb5f71490838686","6425"
"results/paired_acquisition_factorization_pair_structure_boundary_crossbackbone/experiment_design.json","d018c924757c90a56ab5d515c4ecc02110286df6","experiment/pair-structure-boundary-crossbackbone","1","1e480597c7ff78b420492f570b5a057462ea1b07","1e480597c7ff78b420492f570b5a057462ea1b07","0d1d8d3a59f937dfba241c662866de6d23398cc26c992ef1a8cc9a135a33db8e","718"
"results/paired_acquisition_factorization_pair_structure_boundary_crossbackbone/pair_structure_boundary_crossbackbone_report.md","d018c924757c90a56ab5d515c4ecc02110286df6","experiment/pair-structure-boundary-crossbackbone","1","d956f9641aee7604e740ed1ca542f7a030e4f529","d956f9641aee7604e740ed1ca542f7a030e4f529","3e54ddecc556bc0b805c8bbba28704e07f6a8f98d83782960b441f35a24d43d4","7570"
"results/paired_acquisition_factorization_pair_structure_boundary_crossbackbone/run_log.txt","d018c924757c90a56ab5d515c4ecc02110286df6","experiment/pair-structure-boundary-crossbackbone","1","20ad5ddb6c94187ac3d8c16237b97f47f1c05676","20ad5ddb6c94187ac3d8c16237b97f47f1c05676","9d669a5d1fde05eb61267f70ba1c814d8f0c1752531b2c76851cb34e71961deb","1145"
"results/paired_acquisition_factorization_pair_structure_boundary_test/boundary_condition_contrasts.csv","e4819c42e49f9c4a1e7a652fc8bf8651a2f6b628","experiment/pair-structure-boundary-test","1;2","dd500595ac59edd64dec2ff8cfdeac9b653c7bef","dd500595ac59edd64dec2ff8cfdeac9b653c7bef","3a008da4d0173fb0c2d092939a885284192564b03df59ee36739d1767b3a3111","12530"
"results/paired_acquisition_factorization_pair_structure_boundary_test/boundary_raw_metrics.csv","e4819c42e49f9c4a1e7a652fc8bf8651a2f6b628","experiment/pair-structure-boundary-test","1;2","a2a8cda01781260bd445eb2c7dcf6cc829f4ec11","a2a8cda01781260bd445eb2c7dcf6cc829f4ec11","a5ab60b2cd9e02768cbdd669600eaa36b64c72790b2f2fa4592f37f8f01399ee","86188"
"results/paired_acquisition_factorization_pair_structure_boundary_test/boundary_summary.csv","e4819c42e49f9c4a1e7a652fc8bf8651a2f6b628","experiment/pair-structure-boundary-test","1;2","0a0357c609e1ba8f038b6cafba512eee3cc9b35b","0a0357c609e1ba8f038b6cafba512eee3cc9b35b","a13b75857f070131274f4f798234d5b98e2dc1847e88d6a4ac8386bb7363a2c0","6964"
"results/paired_acquisition_factorization_pair_structure_boundary_test/experiment_design.json","e4819c42e49f9c4a1e7a652fc8bf8651a2f6b628","experiment/pair-structure-boundary-test","1;2","ac142e929a0c65cd81e925bfb06784bc3255435d","ac142e929a0c65cd81e925bfb06784bc3255435d","67e7bb85d53e1767ee866c0a0cc4ca7293c7540e1cd092bdb1374ce1773ca4a4","805"
"results/paired_acquisition_factorization_pair_structure_boundary_test/pair_structure_boundary_report.md","e4819c42e49f9c4a1e7a652fc8bf8651a2f6b628","experiment/pair-structure-boundary-test","1;2","eee3113ff32487e1261fb644bd395c8f9bb26980","eee3113ff32487e1261fb644bd395c8f9bb26980","d56eb681cb643bfeed565ce28e880471b8a1a203b9304d565e39847668380c7d","9936"
"results/paired_acquisition_factorization_pair_structure_boundary_test/run_log.txt","e4819c42e49f9c4a1e7a652fc8bf8651a2f6b628","experiment/pair-structure-boundary-test","1;2","968dbb0d2dc0b0970d3fdf1f98f30aa79e87231f","968dbb0d2dc0b0970d3fdf1f98f30aa79e87231f","5753c66c96e01cb635329a970af09ff445bdfd2fa0558656a8bba817723dd652","1285"
"results/paired_acquisition_factorization_sample_subset_disjoint_scanner_heldout_transfer_audit/experiment_design.json","0d7cdc927619f38006c79069b5cbb087a27241e4","experiment/sample-subset-disjoint-scanner-heldout-transfer-audit","1;2","d5b69c7af7c4b52095ee3f2daf7e7831bc51e95b","d5b69c7af7c4b52095ee3f2daf7e7831bc51e95b","2d62e56a2009171f96312fe60352646883a3e406fedab797d92dcf63b2205b45","1419"
"results/paired_acquisition_factorization_sample_subset_disjoint_scanner_heldout_transfer_audit/run_log.txt","0d7cdc927619f38006c79069b5cbb087a27241e4","experiment/sample-subset-disjoint-scanner-heldout-transfer-audit","1;2","893172697edb5b83b592ecd2fb1fda32b6cf318c","893172697edb5b83b592ecd2fb1fda32b6cf318c","350cb135f6edb365dcbfa3a1f51f02c5f3978461029826da9d57d94b65e778e8","5281"
"results/paired_acquisition_factorization_sample_subset_disjoint_scanner_heldout_transfer_audit/sample_disjoint_scanner_heldout_per_class_recall.csv","0d7cdc927619f38006c79069b5cbb087a27241e4","experiment/sample-subset-disjoint-scanner-heldout-transfer-audit","1;2","a410422142b0304b5fd8628b9b20c3901b5465be","a410422142b0304b5fd8628b9b20c3901b5465be","f9c7380a09eb6ac853e51233ef6f69e8a625ce17462016d8f7156e7eb1f80038","5102"
"results/paired_acquisition_factorization_sample_subset_disjoint_scanner_heldout_transfer_audit/sample_disjoint_scanner_heldout_per_scanner.csv","0d7cdc927619f38006c79069b5cbb087a27241e4","experiment/sample-subset-disjoint-scanner-heldout-transfer-audit","1;2","1083530f7b61c9a2ff70792bb65df5c04d707009","1083530f7b61c9a2ff70792bb65df5c04d707009","0394f47c203576b610cca680a3bc57171604fd6df67d75aeb5b9c4cc334319c9","14461"
"results/paired_acquisition_factorization_sample_subset_disjoint_scanner_heldout_transfer_audit/sample_disjoint_scanner_heldout_raw_metrics.csv","0d7cdc927619f38006c79069b5cbb087a27241e4","experiment/sample-subset-disjoint-scanner-heldout-transfer-audit","1;2","1bc65772e0fb4c8667c0b92331ea5a1e9cf69a47","1bc65772e0fb4c8667c0b92331ea5a1e9cf69a47","5e5d7002385c6d5fb8441e50ff48d94aec729c9a29aeb1d3c14623935a155a81","582071"
"results/paired_acquisition_factorization_sample_subset_disjoint_scanner_heldout_transfer_audit/sample_disjoint_scanner_heldout_report.md","0d7cdc927619f38006c79069b5cbb087a27241e4","experiment/sample-subset-disjoint-scanner-heldout-transfer-audit","1;2","0a59ec76c31fd2aa262405d3a839dc10166fd097","0a59ec76c31fd2aa262405d3a839dc10166fd097","89d685a5c7ead96ad977fbac12dd958461d5a35cf2c5ab34aff63988223e3238","7435"
"results/paired_acquisition_factorization_sample_subset_disjoint_scanner_heldout_transfer_audit/sample_disjoint_scanner_heldout_split_diagnostics.csv","0d7cdc927619f38006c79069b5cbb087a27241e4","experiment/sample-subset-disjoint-scanner-heldout-transfer-audit","1;2","c4f0118acf1208e58964cbf8b43f9fd6d48bb280","c4f0118acf1208e58964cbf8b43f9fd6d48bb280","83f0142d253dbbc0c312e14dbfc4222411ad9eb2fbc5ddd043061d76996c4830","23820"
"results/paired_acquisition_factorization_sample_subset_disjoint_scanner_heldout_transfer_audit/sample_disjoint_scanner_heldout_summary.csv","0d7cdc927619f38006c79069b5cbb087a27241e4","experiment/sample-subset-disjoint-scanner-heldout-transfer-audit","1;2","fe71566da5a2b3683999717d936da605f38b0ea0","fe71566da5a2b3683999717d936da605f38b0ea0","d1048f76935f6bffe9968bfcc03c6306c73792b1141b70c597bee12f361fef3b","4369"
"results/paired_acquisition_factorization_scanner_confounded_label_robustness_audit/experiment_design.json","b5a9886e77776942d133929c1592d1203229aa8c","experiment/scanner-confounded-label-robustness-audit","1;2","fbb91960788936b95b6e5a53e74540268a4851c4","fbb91960788936b95b6e5a53e74540268a4851c4","05fa190b186b5dd078669a8ad90a45a4489fc1ef02b184f5e0908ed82c2ca5fb","1387"
"results/paired_acquisition_factorization_scanner_confounded_label_robustness_audit/run_log.txt","b5a9886e77776942d133929c1592d1203229aa8c","experiment/scanner-confounded-label-robustness-audit","1;2","8d14d37067fae3e9db1677e53067a16d330a79ae","8d14d37067fae3e9db1677e53067a16d330a79ae","bae2e6d7c58ec34eeeed7240e043455db7bce6b45f3f390962cd1e18673ae611","156904"
"results/paired_acquisition_factorization_scanner_confounded_label_robustness_audit/scanner_confounded_per_class_recall.csv","b5a9886e77776942d133929c1592d1203229aa8c","experiment/scanner-confounded-label-robustness-audit","1;2","ed5fd4ca8704f0b0625f8988dde80b8fb3965ec5","ed5fd4ca8704f0b0625f8988dde80b8fb3965ec5","bdb8e32436e3f53d7e554eb63fa54d9e8ffceda3bf49884d25471b5756ef7d54","35681"
"results/paired_acquisition_factorization_scanner_confounded_label_robustness_audit/scanner_confounded_per_scanner_errors.csv","b5a9886e77776942d133929c1592d1203229aa8c","experiment/scanner-confounded-label-robustness-audit","1;2","85a46e59721d1348e67d833ae0d0184e00066464","85a46e59721d1348e67d833ae0d0184e00066464","cce1717076e14fccdc51217d2050ed1dcd2db0d9c9aa7acf28ae4cfbd93e5976","25791"
"results/paired_acquisition_factorization_scanner_confounded_label_robustness_audit/scanner_confounded_raw_metrics.csv","b5a9886e77776942d133929c1592d1203229aa8c","experiment/scanner-confounded-label-robustness-audit","1;2","41a0101a0faa42d03b5b3a31ea68a032305366e4","41a0101a0faa42d03b5b3a31ea68a032305366e4","e626677910a0813010ce7a79f335914ab4b6841a1eea57b751c03b0ad8cf7c6f","881551"
"results/paired_acquisition_factorization_scanner_confounded_label_robustness_audit/scanner_confounded_robustness_report.md","b5a9886e77776942d133929c1592d1203229aa8c","experiment/scanner-confounded-label-robustness-audit","1;2","3bc28fcf401d109da3f100bb45327a49d9a7781f","3bc28fcf401d109da3f100bb45327a49d9a7781f","4f3dbc688925a371514674e9e2b6290f5b9e3a143453310b10d34fd423dce062","10221"
"results/paired_acquisition_factorization_scanner_confounded_label_robustness_audit/scanner_confounded_split_diagnostics.csv","b5a9886e77776942d133929c1592d1203229aa8c","experiment/scanner-confounded-label-robustness-audit","1;2","59005a60e13d5dee28ce5334a0a827a4036e3407","59005a60e13d5dee28ce5334a0a827a4036e3407","aa09a9d4de8fb2c7eeae564b2e9c19a43b2f827bbdec4948b0494bd6bdb08a7c","141000"
"results/paired_acquisition_factorization_scanner_confounded_label_robustness_audit/scanner_confounded_summary.csv","b5a9886e77776942d133929c1592d1203229aa8c","experiment/scanner-confounded-label-robustness-audit","1;2","db96098f0f3624fad1954ab4889c5ae14f36d089","db96098f0f3624fad1954ab4889c5ae14f36d089","9a13ad99a9ef9e587345b7377f735d7d8f55559290ce8e7aac8b650542593498","68925"
"results/paired_acquisition_factorization_scanner_heldout_label_transfer_audit/experiment_design.json","535eea183ab7471bf661dd1abf122868f1ff56ac","experiment/scanner-heldout-label-transfer-audit","1;2","7d8fa5b33a1989f98e17e5d8c380e5fb0f605d94","7d8fa5b33a1989f98e17e5d8c380e5fb0f605d94","f25181f06f5d8f00b88a5eafbbf12a1cb9140822f8d7ea2b9ccf42bec81c8018","1358"
"results/paired_acquisition_factorization_scanner_heldout_label_transfer_audit/run_log.txt","535eea183ab7471bf661dd1abf122868f1ff56ac","experiment/scanner-heldout-label-transfer-audit","1;2","3f1aa9a04071534f97187aa5d54603baa8f17394","3f1aa9a04071534f97187aa5d54603baa8f17394","5dd85ffcd1b928aa2dbf33c1c876775692b156a0b599e41f983ad0e94fc2c586","8062"
"results/paired_acquisition_factorization_scanner_heldout_label_transfer_audit/scanner_heldout_label_transfer_report.md","535eea183ab7471bf661dd1abf122868f1ff56ac","experiment/scanner-heldout-label-transfer-audit","1;2","d26a1ecf1491eb5839f538594890c6be5c4e3d81","d26a1ecf1491eb5839f538594890c6be5c4e3d81","454b2253c42a337fce642bf2a3e7971205f868c0b859fb828bcd0e5255deb366","11379"
"results/paired_acquisition_factorization_scanner_heldout_label_transfer_audit/scanner_heldout_per_class_recall.csv","535eea183ab7471bf661dd1abf122868f1ff56ac","experiment/scanner-heldout-label-transfer-audit","1;2","54518602124809e3c62a5590f15bb9c3ab5049df","54518602124809e3c62a5590f15bb9c3ab5049df","173723b98246b21e82ddf6250931f2ca5f3a903551c5610b66f16e69d1cc9b19","5089"
"results/paired_acquisition_factorization_scanner_heldout_label_transfer_audit/scanner_heldout_per_scanner.csv","535eea183ab7471bf661dd1abf122868f1ff56ac","experiment/scanner-heldout-label-transfer-audit","1;2","ff19fef00c08adbc9071d5956e2e8804660bf13d","ff19fef00c08adbc9071d5956e2e8804660bf13d","d798a7f1f2310cb0b1fa6d758eaed04ee7e71bfd51f01fac9c74ecf979ea6a04","9800"
"results/paired_acquisition_factorization_scanner_heldout_label_transfer_audit/scanner_heldout_raw_metrics.csv","535eea183ab7471bf661dd1abf122868f1ff56ac","experiment/scanner-heldout-label-transfer-audit","1;2","4f188936af77f0a6ae3f986399fbab78015fc4b6","4f188936af77f0a6ae3f986399fbab78015fc4b6","9060f05a3c98f4e97c20bd6ce34c467353bd29ba47d9fcc5e89c937decb74770","133595"
"results/paired_acquisition_factorization_scanner_heldout_label_transfer_audit/scanner_heldout_summary.csv","535eea183ab7471bf661dd1abf122868f1ff56ac","experiment/scanner-heldout-label-transfer-audit","1;2","c0f2b85ca7fc90d6bb8b24528b645fc349c625fc","c0f2b85ca7fc90d6bb8b24528b645fc349c625fc","f5836e3695b357c8f289f5b146ab984a8851984d585577736b7f4bcf33144a2b","4282"
"results/paired_acquisition_factorization_scanner_heldout_label_transfer_audit/scanner_heldout_tradeoff_summary.csv","535eea183ab7471bf661dd1abf122868f1ff56ac","experiment/scanner-heldout-label-transfer-audit","1;2","e9568eed65274b520a60c3e58c676b22fc75c20a","e9568eed65274b520a60c3e58c676b22fc75c20a","ef31050e586814cb502c1d6c2f2eabd34ba0861074e67e5300ec2cc8c374476f","3111"
"results/paired_acquisition_factorization_unified_separation_scoreboard/experiment_design.json","1c5276978d2d5e83619c88684c9e02df3688d6e3","experiment/unified-separation-scoreboard","2;3;4","923785a25deef88c8b24051cc9b178a08de50543","923785a25deef88c8b24051cc9b178a08de50543","99c8bf81b0e7b5a20c92694e895f8b5932e67a83fd69b37f30e9d1db2fafb3b4","894"
"results/paired_acquisition_factorization_unified_separation_scoreboard/run_log.txt","1c5276978d2d5e83619c88684c9e02df3688d6e3","experiment/unified-separation-scoreboard","2;3;4","ab9a4e9ff6712ab712be9793c1f67e87efa687da","ab9a4e9ff6712ab712be9793c1f67e87efa687da","80840bd1ca1df02d9bfdf56a7ba9a491727e6a05732587100ded3cc2d641a06c","5264"
"results/paired_acquisition_factorization_unified_separation_scoreboard/unified_separation_scoreboard_key_metrics.csv","1c5276978d2d5e83619c88684c9e02df3688d6e3","experiment/unified-separation-scoreboard","2;3;4","450ebd73d8e55fe63f58c1c38b8b2cb3fb747c43","450ebd73d8e55fe63f58c1c38b8b2cb3fb747c43","101b349948c314388bb77ef7326632c7e61f9f1d10469487fa8d34dd30ea3a2b","2194"
"results/paired_acquisition_factorization_unified_separation_scoreboard/unified_separation_scoreboard_report.md","1c5276978d2d5e83619c88684c9e02df3688d6e3","experiment/unified-separation-scoreboard","2;3;4","d55c850450ae49d4f679252a8abef68f51388b2b","d55c850450ae49d4f679252a8abef68f51388b2b","f760d6f244847b2740d827b8770fe80f5c58b6861c438e64e4505c9bb537c96f","16624"
"results/paired_acquisition_factorization_unified_separation_scoreboard/unified_separation_scoreboard_sources.csv","1c5276978d2d5e83619c88684c9e02df3688d6e3","experiment/unified-separation-scoreboard","2;3;4","1091dc20a5ac0d210788a4b9846c80aa2d30202e","1091dc20a5ac0d210788a4b9846c80aa2d30202e","6102e502fcea957baeaa214dd59ba40b5b18f180a45ce6b17c8f5d29cb1f360c","5488"
"results/paired_acquisition_factorization_unified_separation_scoreboard/unified_separation_scoreboard.csv","1c5276978d2d5e83619c88684c9e02df3688d6e3","experiment/unified-separation-scoreboard","2;3;4","6fc85af8c890465665903f1c6fe14bb1e9fc8eef","6fc85af8c890465665903f1c6fe14bb1e9fc8eef","41d99807e0077600913df1c9528a05ff1f50b5bfa58cc27bc3133366e197f024","4510"
